Id,SalePrice
1650,118238.12562002342
1651,115278.9715398443
1652,97810.87381529936
1653,103180.26909960152
1654,141765.44926095995
1655,143823.4988277687
1656,143130.46406015288
1657,149593.4204975718
1658,153680.47728061714
1659,116281.92665860536
1660,163997.02169673733
1661,416905.47810912563
1662,350664.59384062974
1663,357050.9624700648
1664,405570.2305552677
1665,298695.8773493458
1666,356260.3106743691
1667,374308.62188385497
1668,370922.712677533
1669,307990.56161502487
1670,349426.9750244668
1671,259711.52267342163
1672,370174.51347292605
1673,319233.93827034085
1674,238411.59340251822
1675,195807.832514608
1676,198258.38415949134
1677,219970.44672119158
1678,370588.8653981812
1679,390580.33239165094
1680,307309.6393468558
1681,249542.65652027933
1682,320254.5198841757
1683,186127.64359375235
1684,176151.4410366537
1685,189140.5287091765
1686,171799.03590509997
1687,178612.53489708263
1688,196633.19968192355
1689,202857.00276899297
1690,218901.26726891976
1691,209617.638371616
1692,288308.60047003214
1693,190655.84900202698
1694,197085.1178679226
1695,171105.4981309905
1696,269627.0490652156
1697,173925.52391770677
1698,351874.70524784987
1699,331593.19725586433
1700,251482.51046281753
1701,248658.13545121634
1702,222174.65268709807
1703,255699.48414808096
1704,259436.0286459848
1705,261680.7738909855
1706,387642.96289749595
1707,216264.50082065637
1708,201454.13747698613
1709,248253.37257568433
1710,225272.7824791245
1711,310572.9854573219
1712,248032.50931140681
1713,259063.97201012392
1714,202590.79526828433
1715,204305.99773979507
1716,170654.72656115913
1717,180455.1725164863
1718,122973.2824995159
1719,199758.01505907337
1720,234090.28271190482
1721,160358.48147772634
1722,120001.9687110661
1723,159216.31754827278
1724,217409.656265255
1725,255043.0914740912
1726,181433.4018976283
1727,143928.66502027577
1728,200947.77145707913
1729,174459.58249967438
1730,159729.5062294865
1731,129643.58016632685
1732,137199.8378861808
1733,113631.40288367843
1734,124704.12774198694
1735,138651.9066375276
1736,118431.81271650716
1737,268199.7956426797
1738,248417.3720144609
1739,209385.19269307106
1740,201369.8822808362
1741,188282.2516422031
1742,165878.22957929378
1743,188053.1141397288
1744,292032.08255344135
1745,191504.36263157922
1746,170159.82000689465
1747,225872.1085501666
1748,199406.36882617557
1749,151845.72652921625
1750,115874.37318727544
1751,245576.90442221958
1752,121699.43397904334
1753,137773.11015819068
1754,200678.85070288193
1755,161835.97461188814
1756,129851.00519530274
1757,121922.1609979189
1758,157130.52706703465
1759,165741.67424260642
1760,175395.14990443687
1761,158191.37547946553
1762,185138.04042667468
1763,185568.08531896735
1764,126068.7012277265
1765,133505.8409463416
1766,192670.80134550767
1767,193429.5550699457
1768,141242.76911989093
1769,176030.82959107636
1770,164841.33553088544
1771,124543.58915841502
1772,124705.39434676718
1773,159799.51427391305
1774,132472.19124871146
1775,140281.3726139246
1776,131387.0285493231
1777,108778.79576382622
1778,134576.64648367194
1779,127516.23565640548
1780,166117.19610681248
1781,117228.96582040972
1782,97538.04644899051
1783,153177.18411062052
1784,127448.9968270129
1785,113670.60240201531
1786,130350.52914088687
1787,166491.3396922747
1788,78598.5582009182
1789,93032.65748068652
1790,99157.70711803848
1791,160662.82828020264
1792,129430.59456879154
1793,124918.46766578936
1794,153048.90350378075
1795,122580.73817916727
1796,140886.74185055622
1797,103578.37898194935
1798,120290.24827010102
1799,117675.48025472328
1800,136581.39950494326
1801,132268.26076045437
1802,137325.41959319526
1803,143624.63883403895
1804,146022.9817528091
1805,134732.00409093872
1806,109580.85885179623
1807,119539.94881374513
1808,121168.53846830215
1809,118543.77585656536
1810,146882.76729505957
1811,79663.07933901942
1812,85195.34444749712
1813,122119.65091674642
1814,92160.620452529
1815,55848.223277208745
1816,97083.08434880123
1817,118226.10868938608
1818,142812.27762948978
1819,142249.72172004185
1820,73450.89642237955
1821,101050.24407897812
1822,164037.7879327027
1823,55124.94370343323
1824,108323.19953524202
1825,148242.4420711677
1826,119676.32669465218
1827,100391.07695073883
1828,127975.99706808735
1829,101252.4322737357
1830,126869.17624474294
1831,126561.44022794029
1832,81571.77976580709
1833,127151.58118163346
1834,131082.22558169698
1835,118646.99383917749
1836,94125.79924526955
1837,92047.95926733263
1838,125758.89234872232
1839,105157.53064062745
1840,143779.75862573137
1841,133357.64749534824
1842,102721.34149401727
1843,137760.93335085612
1844,151986.51430156003
1845,152397.8423267788
1846,159583.73217711863
1847,172845.99962287652
1848,70397.92418426709
1849,104089.27768274202
1850,121840.91814723113
1851,135053.7622489615
1852,136430.99517163765
1853,148434.42677903653
1854,155289.73257760127
1855,148183.51773194698
1856,225668.07651718115
1857,131519.53058684984
1858,117129.19160710282
1859,122760.18876867586
1860,168712.76761309116
1861,120797.35182459242
1862,264525.1154978087
1863,255138.46858599046
1864,255138.46858599046
1865,355547.9752315345
1866,325475.477364489
1867,233681.47894557306
1868,279159.92658855964
1869,207621.1115771898
1870,242349.93431476978
1871,283583.0420144381
1872,199802.74919872428
1873,234292.04371815582
1874,146597.33289914342
1875,186022.17186552097
1876,199372.5982849591
1877,188732.3931056628
1878,225934.14648336588
1879,136206.35022437814
1880,131242.62283209237
1881,226365.38463079694
1882,243796.30854300217
1883,171955.41763909016
1884,192799.56917814497
1885,241504.74351223538
1886,266596.93615574704
1887,236197.0959707567
1888,257602.8181316325
1889,178444.98965755786
1890,126335.35927973944
1891,127371.64933640859
1892,103671.03285854006
1893,118065.58534176783
1894,113283.000341683
1895,132544.43429337317
1896,127608.10331585033
1897,135457.70931100947
1898,125714.39878125364
1899,150236.18204812604
1900,147622.85211333778
1901,166954.41116665202
1902,140435.72938934842
1903,203361.6416380899
1904,158596.35238294487
1905,190351.83057733267
1906,145939.7060163427
1907,184457.98006773964
1908,110049.90413810134
1909,138581.1072319589
1910,123264.55745964771
1911,191271.1921489528
1912,307485.9720397395
1913,129637.43764393246
1914,67369.76104500137
1915,320705.86694357387
1916,60572.691856051766
1917,254282.3072314012
1918,141615.09890355877
1919,180767.90551368773
1920,133380.64533932402
1921,386581.2090230431
1922,319832.3308216303
1923,197935.26083109697
1924,261089.7724799897
1925,200963.82670557394
1926,334702.1693847514
1927,130534.94902867115
1928,154893.3569904632
1929,110131.36991878261
1930,123845.50872826642
1931,143506.1248183723
1932,130121.20185941723
1933,188961.2606166105
1934,179192.93892935256
1935,176336.71548313033
1936,185853.40432788964
1937,179846.59690481954
1938,172561.05977239492
1939,237983.24753509625
1940,188964.62292377438
1941,163493.898687076
1942,176853.95343485352
1943,218415.8922573827
1944,409760.0896616668
1945,383123.8402889476
1946,139443.13616341466
1947,289335.05423545564
1948,150551.87685351304
1949,257258.04914457837
1950,192643.09420871426
1951,234327.9068668293
1952,192324.4690022354
1953,183263.53217679655
1954,180196.80775463767
1955,126543.1407642396
1956,296958.5039281063
1957,142071.72634913662
1958,317217.7121586017
1959,146912.94203564606
1960,113764.94485307383
1961,137376.45794100975
1962,98611.71051927168
1963,96396.616429682
1964,103305.47441552705
1965,155360.78814466903
1966,135711.08474425037
1967,288369.9383176976
1968,431965.24907771195
1969,373377.0163635288
1970,371537.41727653355
1971,402226.6773991515
1972,365546.4988754946
1973,303515.2167686688
1974,352383.14190965635
1975,407472.23847442825
1976,290841.44174030214
1977,343786.392904987
1978,335051.2641552278
1979,316410.21116706036
1980,205429.45481003312
1981,332214.8366470069
1982,236788.86621682838
1983,216639.3399836663
1984,163446.21174321236
1985,244913.75004090046
1986,219114.51665180278
1987,199149.08728822094
1988,190946.67834549202
1989,189942.7114776057
1990,221729.1984166982
1991,235055.62001459618
1992,213288.66167983314
1993,171485.76984932218
1994,209596.0100173089
1995,185229.87792725745
1996,270795.41805527464
1997,330182.71373855416
1998,273730.544342266
1999,313125.48256305145
2000,331994.5598974451
2001,329988.1419760816
2002,243032.00995600387
2003,251856.7603532952
2004,323484.8799983311
2005,238533.83025123065
2006,224497.26384656192
2007,233971.64764100334
2008,229518.61046160784
2009,212412.62425931115
2010,196650.03633482527
2011,129018.04560778486
2012,183479.25838670775
2013,192172.6141365143
2014,182436.86008140995
2015,215952.0489772272
2016,200748.46139394102
2017,204051.65846175328
2018,132665.8210348774
2019,136267.6575972628
2020,92227.93212389536
2021,103701.44411027276
2022,187656.37080850772
2023,153194.32719177735
2024,291162.69577818725
2025,339686.38946748275
2026,174799.14622362307
2027,172332.49866077877
2028,141622.7675894136
2029,165079.94972127277
2030,255695.4233473913
2031,225793.26618564638
2032,249568.30837604176
2033,241520.56614055703
2034,182254.6988030965
2035,213513.25659474413
2036,204208.20704374835
2037,211353.64648336623
2038,260033.5354628069
2039,234673.1397206784
2040,249150.46421312058
2041,253363.0249786029
2042,201083.93304261696
2043,176305.59713852312
2044,153469.57838452462
2045,211948.27474402415
2046,150923.42330979696
2047,142016.93882690655
2048,148790.9124991591
2049,134245.46577901923
2050,167705.10059526062
2051,107720.54695033908
2052,132158.87572159007
2053,149778.70662122584
2054,108577.54901869348
2055,149021.8976790098
2056,148917.9307447611
2057,123176.41475214287
2058,221192.30096542984
2059,150457.2348507494
2060,165601.4784521722
2061,144246.8134579334
2062,125266.50169559254
2063,124659.97098266231
2064,140798.21151032846
2065,122273.49438700831
2066,159061.81922806005
2067,131650.35354909222
2068,123498.58142590827
2069,79422.51278737752
2070,108428.9792720165
2071,111912.75339251803
2072,121725.31227692508
2073,135467.34887760755
2074,175822.94321430696
2075,146587.78176375094
2076,132696.38215515064
2077,158666.55321040942
2078,132431.56375271583
2079,129610.42534396003
2080,114402.63597215695
2081,127128.24458964054
2082,110482.3506101172
2083,137562.5787112706
2084,112102.92916374882
2085,109894.00683415965
2086,108337.2935542684
2087,123634.11995499094
2088,94006.2909743435
2089,90000.20483265321
2090,122029.51710290936
2091,114707.19740020907
2092,125668.2836774165
2093,91943.35618076404
2094,101737.00408649567
2095,162366.0669250161
2096,80718.0174231287
2097,102564.95415665407
2098,135738.97744160093
2099,82448.4175670462
2100,83220.85550869622
2101,120192.09690630251
2102,120580.1152837798
2103,110658.8799609209
2104,136295.86426501154
2105,131128.16641786575
2106,79462.53725409944
2107,179985.6325573214
2108,109180.00679183152
2109,101619.06036892183
2110,122160.30123356968
2111,129260.98303832771
2112,144613.9818512244
2113,117258.89131160571
2114,124481.29801545765
2115,158255.1646164456
2116,107956.87987423044
2117,142249.05514236755
2118,136673.05317132268
2119,106754.00776093655
2120,130028.96876928012
2121,100737.77759667643
2122,122963.2567575447
2123,86570.13907184638
2124,160277.07991208238
2125,135474.03617677925
2126,165813.85949381473
2127,121532.1644103226
2128,115572.41098524963
2129,87713.15910496398
2130,128034.72957107388
2131,148446.57401277832
2132,109135.91258305071
2133,108377.21207940769
2134,134458.1325700071
2135,96460.96019947897
2136,76650.74505458714
2137,105662.58919897536
2138,133987.13225272432
2139,141321.90657130806
2140,133089.3793071211
2141,153091.93082056398
2142,127007.99807867511
2143,141650.2819253102
2144,96169.63998313365
2145,135084.3225285613
2146,156832.09786521527
2147,167471.51269448575
2148,155148.48831840634
2149,152962.4118154208
2150,251616.776273415
2151,121106.25422656792
2152,139168.02237351425
2153,152586.01006184408
2154,85969.04603499168
2155,129942.50277308791
2156,248990.38657240383
2157,239694.97862452632
2158,260434.6342491434
2159,212334.13654877344
2160,185756.2993911794
2161,231274.7605147233
2162,344393.5426588527
2163,412265.47899339476
2164,285560.2975683799
2165,220431.53139687693
2166,153233.5949192957
2167,226679.47127993236
2168,199359.6992702637
2169,206837.6633157365
2170,210723.80741450054
2171,145189.31582932224
2172,136677.74879047144
2173,167976.83387404872
2174,211207.68741299803
2175,289152.6520448984
2176,308844.0840781411
2177,232097.63117068866
2178,221913.88762468618
2179,141156.29351939398
2180,194832.25791635748
2181,192749.7498745708
2182,205040.7519305834
2183,189090.32514948276
2184,121507.23168516718
2185,127930.77876492622
2186,131284.08810622717
2187,156071.5190159034
2188,154956.23905635375
2189,206953.62284021606
2190,76549.88617696137
2191,75702.40333067073
2192,93385.42703669355
2193,109521.96064335351
2194,108025.87365973026
2195,108937.86177599335
2196,106440.51649832175
2197,122848.02375891204
2198,141302.5062363289
2199,206822.09995269938
2200,157354.3925370168
2201,138232.92575614311
2202,243974.29148370386
2203,155081.6349611377
2204,186897.64777344608
2205,119096.58467713503
2206,146432.36234941156
2207,225653.69771003863
2208,260912.601268607
2209,225707.17627396944
2210,129093.98648342116
2211,104797.80856007768
2212,113099.33449926582
2213,108865.4647304912
2214,143925.53665755116
2215,101531.99482416641
2216,133294.18942176824
2217,72610.19970441064
2218,84551.0744939753
2219,86735.47187824162
2220,79513.66568752675
2221,323961.83522132284
2222,289652.03150506935
2223,283066.93292843323
2224,218479.0795120619
2225,117980.8887258421
2226,156323.99519257998
2227,194718.22533055337
2228,277257.92240482284
2229,253927.91700385202
2230,142049.89756239182
2231,230656.5850082423
2232,175578.520247986
2233,191333.84436170914
2234,273444.4687188673
2235,222864.36969302854
2236,236963.80363980934
2237,293344.92998849356
2238,197012.45286405968
2239,96651.42001871497
2240,164034.56506232277
2241,171463.90478125855
2242,128738.36072105037
2243,136413.25547479483
2244,109455.02782522343
2245,110054.07361353995
2246,132879.50645452322
2247,105863.8288025304
2248,125248.72833490376
2249,125803.64881282889
2250,125716.33043478473
2251,114179.8684691133
2252,164488.8870153034
2253,178139.39400053342
2254,196270.44855474908
2255,183401.14712470557
2256,171957.95532953224
2257,194568.9421331346
2258,159481.79317254014
2259,171436.74333991972
2260,142304.0674025114
2261,207855.39965740623
2262,198024.63032436598
2263,430917.57906419307
2264,457494.96544059797
2265,151537.95815086426
2266,298284.1302657712
2267,277610.9007658475
2268,386908.3019334875
2269,153836.868946012
2270,209161.41425694895
2271,199067.1059925161
2272,243710.48475883828
2273,174471.50098754777
2274,193523.92034253586
2275,161360.58804858022
2276,204721.25662859884
2277,191521.18393835047
2278,135019.74132420783
2279,132781.83650878604
2280,112980.11806868542
2281,172807.98271975134
2282,184738.73359115038
2283,105382.82037326321
2284,126438.14464133033
2285,143663.9365350778
2286,119977.586333864
2287,376118.40842841007
2288,292212.8352550244
2289,346168.8589351698
2290,402722.49112265866
2291,346874.0110659344
2292,446585.68059536966
2293,436931.10898481664
2294,383055.26714866346
2295,425658.3453768596
2296,234887.82671179273
2297,393325.9742544623
2298,367811.84494708985
2299,295149.20634999924
2300,317777.50838706613
2301,370546.78703600954
2302,236932.34590806294
2303,227355.992077878
2304,239805.8897179382
2305,195421.82090445186
2306,185687.74022462295
2307,204704.68222903647
2308,223922.29134756504
2309,285863.0002124085
2310,248376.481574423
2311,214590.65289937714
2312,160411.22250194018
2313,172625.2330110626
2314,158682.45557184162
2315,194373.16053232952
2316,206917.3563419353
2317,180043.26920695687
2318,177070.09342689754
2319,173704.1169025333
2320,174822.0884674933
2321,264049.3653952097
2322,188572.80943798833
2323,195073.1449037714
2324,213356.41904038787
2325,208915.84416126402
2326,190981.9492486427
2327,214425.99168985622
2328,238471.32056528758
2329,191078.88537381167
2330,176380.6298974554
2331,366037.29141066223
2332,379502.3881643779
2333,310176.69199224876
2334,257862.63346541708
2335,317918.2104470769
2336,303097.12774989445
2337,182851.20769386523
2338,266298.20271654986
2339,224914.789456712
2340,317033.2330730829
2341,200397.74911930933
2342,229532.81641076243
2343,243051.40667410937
2344,216698.69625236638
2345,227300.98578112797
2346,209937.13947424816
2347,190942.85487346348
2348,238500.2318914164
2349,182782.74661478665
2350,347310.5230496674
2351,258211.04582249356
2352,249135.2207170582
2353,237245.72522577396
2354,132442.4885389117
2355,134501.4968979764
2356,153233.53681783364
2357,184089.82796851898
2358,201746.4431769178
2359,126403.12329334472
2360,126415.94549825408
2361,149384.55348184903
2362,228858.9631712199
2363,160470.6849785223
2364,154488.84038054157
2365,216016.07296426603
2366,215598.4229039979
2367,209168.89940183767
2368,223767.82664664663
2369,198323.8749800906
2370,173184.6754240384
2371,161814.97109359587
2372,184001.44589952406
2373,313633.5653611336
2374,301548.7530427853
2375,229798.18270373237
2376,253453.84299228556
2377,271495.19035973353
2378,164791.3371083167
2379,191889.49269990588
2380,140116.82118454692
2381,158115.19466500927
2382,212517.88123282682
2383,191494.2789936667
2384,237574.2146452266
2385,172781.60471029536
2386,138054.77560202597
2387,136119.93674198008
2388,108231.20479986236
2389,142026.59149023722
2390,167948.19577849575
2391,161749.63249437278
2392,119332.93585914889
2393,186412.9431260246
2394,156920.93692473843
2395,211479.4039049449
2396,144533.0721647784
2397,197209.044516289
2398,132068.13784675722
2399,66159.57906417806
2400,86703.99864149571
2401,119967.50868204865
2402,147335.05161352898
2403,153094.2400080357
2404,168161.2678121644
2405,166586.24367183133
2406,133357.03399979512
2407,129039.62232231314
2408,150667.7279525953
2409,130180.26564920077
2410,148273.3869246368
2411,115646.68340796138
2412,152551.98506392684
2413,131918.9726038078
2414,140646.6296437256
2415,136362.3409413826
2416,120936.66473141163
2417,135163.9310395609
2418,135059.73635241122
2419,130182.74958377535
2420,142115.71082540724
2421,136330.69662763271
2422,106241.58203795608
2423,118020.15339986187
2424,144982.93118583114
2425,184558.1711113662
2426,143634.25759792302
2427,129479.47268139127
2428,189743.55261393316
2429,125450.28159812215
2430,130419.4546105563
2431,109731.27513931012
2432,152637.62221324258
2433,147447.55731829556
2434,150040.0003735724
2435,154999.54198881
2436,120255.66481569475
2437,120311.86056004754
2438,137363.14263895157
2439,110867.46423330657
2440,115044.57440073192
2441,87011.78199884696
2442,98817.4962228392
2443,118389.43939537855
2444,141010.72964771147
2445,90096.52067023785
2446,138167.12950976877
2447,174059.64532001477
2448,135873.1498128494
2449,115245.38161682908
2450,141357.2479681211
2451,138389.72790471473
2452,182077.45552104255
2453,90080.24615928189
2454,115496.61974065598
2455,130353.72310701438
2456,122795.62526448541
2457,136822.86653560563
2458,139404.78186915483
2459,118451.50197377519
2460,142515.88725953677
2461,141796.86287590716
2462,132950.74892347507
2463,134485.7942778629
2464,159836.7179490351
2465,136537.5547516255
2466,127985.9191127374
2467,149300.20379325238
2468,94864.62345804031
2469,78857.91249719718
2470,169475.50871899683
2471,182841.5483077851
2472,127459.8473204502
2473,124692.01775196572
2474,84778.6801331029
2475,186433.80787036265
2476,120711.3340714073
2477,123126.90544797658
2478,139345.75390876998
2479,104838.17912698792
2480,152943.85376526235
2481,124628.17749335463
2482,139874.0045469826
2483,113101.67843675129
2484,123962.57503537796
2485,143370.00833597654
2486,146453.55789256262
2487,150538.22047390573
2488,186481.15405497406
2489,149344.7228749871
2490,146866.48413542382
2491,85842.1941575026
2492,215429.85321697276
2493,175600.28698941975
2494,141897.6198649031
2495,78839.7333099624
2496,262372.933671512
2497,138484.87043474554
2498,117692.83333163394
2499,76345.01072987831
2500,125367.33035328428
2501,137514.6755738146
2502,140884.34251194337
2503,93383.71404233568
2504,168135.87895203786
2505,244645.41344248803
2506,253920.42491480714
2507,261773.26726481676
2508,253773.73549792235
2509,223929.59130787835
2510,220753.36748555087
2511,179552.24698766592
2512,199194.61355203844
2513,246279.33197835603
2514,278919.69439544453
2515,151967.62932856948
2516,194943.40114029974
2517,151682.13086138506
2518,159111.92733902772
2519,262800.99298634136
2520,232155.8903482777
2521,193514.39306652424
2522,242120.52237270726
2523,126211.00441570792
2524,157189.9332271124
2525,149399.93829969424
2526,141858.93524447747
2527,124033.69988169972
2528,142328.27661232697
2529,142413.65329989305
2530,122596.3003325921
2531,246250.0645887668
2532,227087.485917008
2533,188590.33768137475
2534,237036.5365137207
2535,261282.03133153118
2536,257841.33606031502
2537,238516.2306572731
2538,189157.43555249588
2539,184859.42956468792
2540,198057.5767824248
2541,191570.78671698956
2542,176526.8230060896
2543,120922.02812774693
2544,113946.72876606681
2545,139483.00413387094
2546,128429.68224113123
2547,121210.70004100197
2548,136821.6934408147
2549,158759.71528703396
2550,390367.22327779693
2551,142907.76152263262
2552,131098.97601390287
2553,76674.19072856584
2554,88947.05893084344
2555,125770.54004197282
2556,111918.6145509186
2557,110545.74759311999
2558,111177.01355482715
2559,119545.79405413529
2560,180748.68407330007
2561,168545.29465733597
2562,133928.79309271913
2563,139342.95501694165
2564,222183.33988586292
2565,162719.24017232266
2566,176680.811706773
2567,134507.65393879623
2568,168189.63370639828
2569,237452.78371262955
2570,122755.38812495179
2571,183399.20672863483
2572,136339.25460919534
2573,220196.00566483353
2574,244237.88455310604
2575,124244.40756588112
2576,102973.67059519712
2577,134431.46588126506
2578,82856.50384747675
2579,78566.36534116609
2580,93627.51599487747
2581,111571.92678828636
2582,104558.73650627138
2583,255212.1429662898
2584,165118.63610682165
2585,212534.45765234483
2586,198940.5934485771
2587,179341.73085646058
2588,131482.51261954563
2589,146029.83507233535
2590,220637.000358685
2591,206270.1160131845
2592,185913.26710253165
2593,256276.23625335886
2594,180781.5809078392
2595,221788.08843604784
2596,282899.82458993763
2597,196370.13772037078
2598,303371.60549870395
2599,335593.50686780806
2600,114238.1488484002
2601,178270.49030493316
2602,89503.65032647034
2603,116419.91223202163
2604,92336.40414598747
2605,82017.69697342887
2606,153225.99278190284
2607,191832.60684748288
2608,183989.39799338303
2609,194189.17753884525
2610,104598.39409191778
2611,97440.12175868292
2612,162675.03390233632
2613,130717.0526093487
2614,129391.99184867583
2615,157433.34257334992
2616,164256.93868404967
2617,162527.92605608085
2618,197161.02722978772
2619,175442.70838484573
2620,190714.40005059235
2621,176802.3921675551
2622,171197.50476800787
2623,221374.17696737545
2624,314992.80218829185
2625,241135.86305111102
2626,182786.0846687087
2627,163292.85985283196
2628,453932.937855923
2629,442633.9522158511
2630,403627.79061071196
2631,391114.2132316756
2632,405188.847851344
2633,292992.5611220825
2634,459817.668171253
2635,160570.13666269343
2636,193769.4737280372
2637,184044.62635820583
2638,254667.4839794525
2639,198895.72359292003
2640,155048.1498287506
2641,114911.36740928894
2642,170888.76035798603
2643,107953.83694284447
2644,132161.70552119866
2645,112405.76972030826
2646,99416.43356004027
2647,102605.26009048492
2648,147737.8307633225
2649,153332.19224235733
2650,134136.4423190843
2651,150513.30762195383
2652,350554.64822522254
2653,255096.36911137306
2654,269198.6739820386
2655,398171.5175994231
2656,359145.97321257467
2657,336281.4880351733
2658,305554.1067452227
2659,342894.658728825
2660,426732.29388345534
2661,340619.15461563936
2662,379351.12947212183
2663,294475.38256994996
2664,287662.70913865336
2665,326208.21269775036
2666,274469.5158896403
2667,183741.64340041825
2668,185025.94410983764
2669,174913.44646969414
2670,279717.61324009916
2671,192562.60879106665
2672,204933.1412049351
2673,204603.10512218953
2674,203161.43189042024
2675,196776.7835570869
2676,200278.28822231948
2677,193325.64540544167
2678,246706.01320080043
2679,306102.106165071
2680,297965.9860683131
2681,380450.74278520275
2682,332229.19722033496
2683,436396.78685988794
2684,348867.6214056281
2685,275281.6756199058
2686,245545.11877747477
2687,314409.81026809994
2688,201623.43268984626
2689,213354.2407088648
2690,354083.3670754929
2691,186671.730698365
2692,132948.14617777045
2693,203367.96216425128
2694,131333.57791298113
2695,193136.75943022815
2696,184622.92727374434
2697,179093.25706234417
2698,205298.9125178315
2699,157121.27517181126
2700,149519.43521339932
2701,180344.49144387356
2702,134698.78740726894
2703,128415.99494240075
2704,141669.65955732184
2705,110324.89736779837
2706,120459.38918797958
2707,128163.86174024097
2708,124311.03878136803
2709,96004.47127839443
2710,127811.74564421452
2711,229786.53175187088
2712,348698.592908024
2713,170877.73657368953
2714,152042.88606247492
2715,166576.8582735687
2716,163215.72885485337
2717,211162.20936322035
2718,213322.89314056898
2719,179143.81382278274
2720,176679.92606531744
2721,131862.48112610987
2722,165442.1323707492
2723,143444.85528129694
2724,133748.1600955059
2725,134516.39861479794
2726,146837.6621757685
2727,194937.8953933197
2728,202184.4367105216
2729,151553.15704593807
2730,149293.30005096563
2731,122165.15991958181
2732,137567.34962070457
2733,153853.0278723002
2734,143126.301472152
